,ratio,net_profit,profit_growth_(%),revenue,revenue_growth_(%),market_capital,eps_(vnd),p/e,outstanding_share,roe_(%),symbol
1434,Q3 2017,25279808400,1.5484017124799778,1265060031480.0,0.06365965580065383,11294079720000.0,65.9294398905,-58.5346371172,382850160.0,-0.0148424866,PVD
1435,Q4 2017,253680857640,6.424090469996809,1188370060920.0,0.4653406948188341,6508452720000.0,661.5966620673,143.8935064026,382850160.0,0.0020179141,PVD
1436,Q1 2018,-239318689462,-0.19140759440409597,1105729123320.0,1.198303537213237,5034479604000.0,-624.1402981342,-413.9698321531,382850160.0,-0.0009357772,PVD
1437,Q2 2018,-68163902075,-0.3153444349374236,1620332177214.0,0.7141466480274351,6374455164000.0,-177.7706465748,-223.8359238815,382850160.0,-0.0021884347,PVD
1438,Q3 2018,112431254930,3.4474725896261145,1333040426075.0,0.05373689224492327,6240457608000.0,293.2193767623,106.6020729639,382850160.0,0.0044704039,PVD
1439,Q4 2018,385894440144,0.5211807612682589,1407913188672.0,0.1847430652889693,7465578120000.0,1006.4081140561,37.978723796,382850160.0,0.0144430552,PVD
1440,Q1 2019,-87129693332,0.6359260802912143,909522943820.0,-0.17744506802071233,7096127715600.0,-227.2332047899,20.7153252917,421135176.0,0.0257007556,PVD
1441,Q2 2019,108924785907,2.597983428048929,1004352316588.0,-0.38015653165952434,6885472050150.0,284.07454722,13.2566750712,421129789.0,0.0385094062,PVD
1442,Q3 2019,27083216308,-0.759113101380376,1069374074996.0,-0.19779321461040636,6295890345550.0,64.2213117827,14.5010664793,421129789.0,0.031981319,PVD
1443,Q4 2019,140383567632,-0.6362125155790931,1389887942352.0,-0.012802810901290108,3853337569350.0,332.8857534326,20.9102777534,421129789.0,0.0138639455,PVD
1444,Q1 2020,24270819200,1.2785596766365077,1675334500800.0,0.8419925656450055,3785956803110.0,57.5523907256,12.6096099796,421129789.0,0.0218539643,PVD
1445,Q2 2020,61952364900,-0.43123721213558375,1469322486575.0,0.46295524220684164,4527145231750.0,146.9050830844,17.8700692987,421129789.0,0.0183924985,PVD
1446,Q3 2020,38802735413,0.4327225751816714,1270772496058.0,0.18833299382421753,6948641518500.0,92.0113231989,26.2173364575,421129789.0,0.0191838828,PVD
1447,Q4 2020,59563911444,-0.5757059572660227,823966268658.0,-0.4071707196310621,8338369822200.0,141.2414420924,44.7553147359,421129789.0,0.0133465572,PVD
1448,Q1 2021,-103762448840,-5.275193514687794,549851124633.0,-0.6717962148034097,7643505670350.0,-246.0476075851,135.3364209399,421129789.0,0.0041098487,PVD
1449,Q2 2021,6132765848,-0.9010083657355266,1104380122791.0,-0.24837458564639744,11875860049800.0,19.8044881567,16137.0439021457,421129789.0,0.0002153981,PVD
1450,Q3 2021,66967043524,0.7258330581911545,1011147469064.0,-0.20430488368246075,13792000589750.0,158.7961833045,477.8762131549,421129789.0,0.0021150545,PVD
1451,Q4 2021,49574693660,-0.16770587326843922,1333714254300.0,0.6186515213447151,10359792793000.0,117.5544227046,530.4236035359,505355746.0,0.0013891169,PVD
1452,Q1 2022,-56177217990,0.4585978008612311,1145883633525.0,1.0839888875190058,8515161148500.0,-111.035779504,128.2015492454,505350810.0,0.0048935076,PVD
1453,Q2 2022,-59668469146,-10.729454967771012,1513881772488.0,0.3707977364370734,9561136103200.0,-107.2272933956,13750.7862469108,555880006.0,5.11658e-05,PVD
1454,Q3 2022,-33735015545,-1.5037554858295314,1241735342110.0,0.22804574021181184,11673480126000.0,-60.6235497797,-116.8510853537,555880006.0,-0.0072978601,PVD
1455,Q4 2022,53892784880,0.08710273127686735,1458440945148.0,0.09351830082483659,11645686125700.0,96.8480931209,-113.2406405167,555880006.0,-0.0069495023,PVD
1456,Q1 2023,65837547703,2.1719616965496513,1226637702366.0,0.07047318460477704,14341704154800.0,118.3134433485,545.3312603049,555880006.0,0.0019012049,PVD
1457,Q2 2023,163587052058,3.7415996153299402,1410469665011.0,-0.06830923613476542,15564640168000.0,289.9489680646,57.4628095997,555880006.0,0.0177495139,PVD
1458,Q3 2023,150569597118,5.463303030560379,1381108856793.0,0.11224091797707204,14675232158400.0,270.8670855091,33.822706777,555880006.0,0.0307946991,PVD
1459,Q4 2016,112613935542,-0.27210793664773375,1918530769138.0,0.1447679557547978,3602434073600.0,400.1345605465,8.6687723654,281440162.0,0.1193908649,PVT
1460,Q1 2017,106974087868,0.4408270719669583,1652046740045.0,0.07717049521064492,4052738332800.0,380.095317981,9.090647305,281440162.0,0.1272419693,PVT
1461,Q2 2017,51541787980,-0.560650421282415,1370418563724.0,-0.20835578561196957,4038666324700.0,183.1358666572,10.62689477,281440162.0,0.1080252833,PVT
1462,Q3 2017,101946403210,-0.06395779893920012,1424790319956.0,-0.11069617768999979,5403651110400.0,362.2311843681,14.484040791,281440162.0,0.1057581533,PVT
1463,Q4 2017,161924938186,0.43787655947437504,1681437956308.0,-0.12358040675914012,5628803240000.0,575.3441052454,12.5053766028,281440162.0,0.1188643964,PVT
1464,Q1 2018,126883013339,0.18610979413600134,1782250741100.0,0.07881375139026235,4587474640600.0,450.8347793624,10.3719526298,281440162.0,0.1230107652,PVT
1465,Q2 2018,191713103064,2.7195664057752773,2093098011854.0,0.5273421327321909,4742266729700.0,681.1860173105,8.1416852842,281440162.0,0.1587836343,PVT
1466,Q3 2018,101135025551,-0.007958864986424664,1735979770055.0,0.21841069927300605,4742266729700.0,359.3482352778,8.1530424793,281440162.0,0.1555070198,PVT
1467,Q4 2018,222215057422,0.37233374865794866,1922886083606.0,0.14359621560355235,4601546648700.0,789.5641327196,7.0565819965,281440162.0,0.167772037,PVT
1468,Q1 2019,146523920429,0.15479540226180127,1862480064799.0,0.045015733111426676,4770410745900.0,520.6219303875,7.2105557972,281440162.0,0.1723197046,PVT
1469,Q2 2019,205333457354,0.07104550535313743,2220241331721.0,0.06074408324260959,4812626770200.0,729.5812221498,7.1276267665,281440162.0,0.1718820042,PVT
1470,Q3 2019,139335623341,0.3777187733119852,1743011821281.0,0.0040507679566895,3700938130300.0,495.0808098988,5.1876875877,281440162.0,0.1770986101,PVT
1471,Q4 2019,190103058015,-0.14450865652194464,1916227537325.0,-0.003462787701137858,2814401620000.0,675.4652806624,4.0811471546,281440162.0,0.1654509402,PVT
1472,Q1 2020,67470476543,-0.539525857993312,1578004181773.0,-0.15274036399240645,2687753547100.0,239.732936705,4.4629082682,281440162.0,0.1409382106,PVT
1473,Q2 2020,193745833223,-0.056433200318751015,1816676668264.0,-0.18176612501136555,3700938130300.0,688.4086188914,6.2658204636,281440162.0,0.1339670516,PVT
1474,Q3 2020,108438344041,-0.22174716385618212,1855602541939.0,0.06459550031924233,4822403565400.0,385.2980444241,8.6151623525,323651246.0,0.1234852059,PVT
1475,Q4 2020,262451091279,0.38057269577584285,2207821996002.0,0.15217110337745052,5243150185200.0,810.9070937394,7.8316273905,323651246.0,0.1359709055,PVT
1476,Q1 2021,136411466561,1.0217949175749903,1716779969614.0,0.08794386570324264,5987548051000.0,421.4767230063,8.5408686057,323651246.0,0.1465863157,PVT
1477,Q2 2021,241417855711,0.24605443995861248,1894001560222.0,0.04256392637655823,8188376523800.0,658.382000927,10.9365184734,323651246.0,0.1495742777,PVT
1478,Q3 2021,94300394629,-0.13037776938621,1679694222010.0,-0.09479849049203486,6926136664400.0,291.3642255188,9.4286926466,323651246.0,0.1489244516,PVT
1479,Q4 2021,196810243767,-0.2501069711393204,2080390554137.0,-0.05771816844644054,6311199297000.0,608.0935766489,9.5659490329,323651246.0,0.1333242047,PVT
1480,Q1 2022,152523876241,0.11811624115040878,2021670305561.0,0.1775942994113284,6117008549400.0,471.2599692602,8.9292568191,323651246.0,0.1343263093,PVT
1481,Q2 2022,207100275829,-0.1421501312772879,2256738212101.0,0.19151866582226196,5324062996700.0,639.8871575146,8.1816172651,323651246.0,0.1238477525,PVT
1482,Q3 2022,270795652806,1.871627991286505,2330409323175.0,0.3874009284775202,6764311041400.0,836.6896656594,8.1770615713,323651246.0,0.1521746928,PVT
1483,Q4 2022,206776210554,0.05063743937433726,2438717376497.0,0.1722401698313052,6505390044600.0,638.8858782703,7.5878873109,323651246.0,0.1483543091,PVT
1484,Q1 2023,181870087639,0.19240404926262578,2043025345033.0,0.010563067288102706,7605804281000.0,561.9322956013,8.7771882841,323651246.0,0.1480957059,PVT
1485,Q2 2023,309142841781,0.4927205699921675,2115062091534.0,-0.06277915613220418,9466798945500.0,918.1711185781,8.4205445512,323651246.0,0.1550267648,PVT
1486,Q3 2023,249188636671,-0.07979085303293043,2550624878780.0,0.09449651330135153,8010368338500.0,769.9294835126,8.4588767932,323651246.0,0.1473677527,PVT
1487,Q4 2016,620497132860,1.3659753278398836,1302107707807.0,0.965829681816456,8262857177900.0,2001.9611486436,7.5583501136,310050926.0,0.1693727591,REE
1488,Q1 2017,330770623577,2.349568764946383,1088954310594.0,0.964569790993039,11487386808300.0,1066.8106360346,8.5644914329,310050926.0,0.1985352642,REE
1489,Q2 2017,336636163929,1.336942838894973,1157161166804.0,0.3315265116473436,10386706021000.0,1085.732864534,6.7715769787,310050926.0,0.2188066595,REE
1490,Q3 2017,371386522877,0.5098376569124502,1083688960819.0,0.15573287359953092,12836108336400.0,1197.8136536283,7.7359705858,310050926.0,0.2274286322,REE
1491,Q4 2017,338106510447,-0.4551038311996754,1669430998306.0,0.28209900632386475,10712259493300.0,1090.4773588894,7.7791235465,310050926.0,0.1833083045,REE
1492,Q1 2018,381408391916,0.15309028290177665,1051217231971.0,-0.034654418698627745,10696756947000.0,1230.1366670667,7.4932189525,310050926.0,0.1843602807,REE
1493,Q2 2018,557982446434,0.6575237785554263,1222911934648.0,0.05682075213913298,9751101622700.0,1799.6317896676,5.9138112655,310050926.0,0.2053188139,REE
1494,Q3 2018,293670696090,-0.20925860794560608,1194508642256.0,0.10226152101175583,10231680558000.0,947.1608358918,6.5122067893,310050926.0,0.1893188331,REE
1495,Q4 2018,550918378318,0.6294225674319258,1635964771804.0,-0.02004648681853802,9766604169000.0,1776.848417848,5.4747800407,310050926.0,0.2069536917,REE
1496,Q1 2019,352077479538,-0.07690159157394663,1081370793461.0,0.028684424658320145,10107660187600.0,1135.5371995158,5.7605536706,310050926.0,0.1967458722,REE
1497,Q2 2019,434301809743,-0.221656859425289,1259492400305.0,0.02991259192145282,11347863891600.0,1400.731059048,6.957807818,310050926.0,0.1775559001,REE
1498,Q3 2019,402981535367,0.37222249523833995,1227675986047.0,0.027766516388160023,11564899539800.0,1299.7154056195,6.6454865307,310050926.0,0.1835686309,REE
1499,Q4 2019,449244701342,-0.1845530680722946,1328161733720.0,-0.18814771771924008,9301527780000.0,1448.9255908347,5.6756373139,310050926.0,0.1680666538,REE
1500,Q1 2020,255894367559,-0.2731873453116415,1183767993544.0,0.09469203413130002,10076655095000.0,825.3228064774,6.5330640173,310050926.0,0.1541708147,REE
1501,Q2 2020,373736553504,-0.1394543031603754,1289756572520.0,0.024028864491497683,12991133799400.0,1205.3930852933,8.7668698906,310050926.0,0.1446505518,REE
1502,Q3 2020,347012755150,-0.13888671143710984,1504303153321.0,0.22532587622301972,15761597226000.0,1119.2022071288,11.053976995,309050926.0,0.1361900892,REE
1503,Q4 2020,651249072379,0.4496533190788122,1666261171065.0,0.25456194736015286,15761597226000.0,2107.2361511102,9.712690848,309050926.0,0.1516590418,REE
1504,Q1 2021,415811685438,0.6249348877994699,1185473542508.0,0.0014407797586196568,16194268522400.0,1341.1078369568,9.0801406783,309050926.0,0.1600764867,REE
1505,Q2 2021,383675380441,0.026593135843464205,1634506908135.0,0.26729876238692635,23117009264800.0,1237.5670512766,12.8795513488,309050926.0,0.1549030489,REE
1506,Q3 2021,263643419254,-0.24024862100519245,1092941002394.0,-0.2734569491653657,21200893523600.0,851.7041596976,12.3761798562,309050926.0,0.1426419137,REE
1507,Q4 2021,791798655170,0.21581540573651053,1900074959577.0,0.14032241318001584,22869768524000.0,2562.0101760447,12.3282965621,309050926.0,0.1486243613,REE
1508,Q1 2022,693336998049,0.6674302871470904,2045444213396.0,0.7254237568800036,27614779611300.0,1950.8346297471,12.949863016,355402569.0,0.1648679755,REE
1509,Q2 2022,596445626350,0.5545579850978187,2024387229052.0,0.238530849258912,28361125006200.0,1678.2124506827,12.0932310797,355402569.0,0.174480632,REE
1510,Q3 2022,680855250194,1.5824852830407603,2233394383618.0,1.0434720435283587,25766686252500.0,1915.714874096,9.3275936415,355402569.0,0.1971588176,REE
1511,Q4 2022,719192597490,-0.09169762692311141,3071627212216.0,0.616582123107298,22887925443600.0,2023.5842434332,8.5006355882,355402569.0,0.184702465,REE
1512,Q1 2023,745081716319,0.0746314107217787,2371561956920.0,0.15943614662682726,27424195749500.0,2096.42817025,10.0031471578,408706345.0,0.18142232,REE
1513,Q2 2023,488982300903,-0.18017287863209094,2176210516859.0,0.0749971574747077,25707629100500.0,1197.4728427598,8.5337488033,408706345.0,0.1685055641,REE
1514,Q3 2023,449650172679,-0.33958036961471827,1965035068054.0,-0.12015760294394122,23704968010000.0,1100.1790850078,9.8651217494,408706345.0,0.1488669533,REE
1515,Q4 2016,-3638188117,-1.112986973452732,516615781253.0,-0.16956800340735503,1778922766320.0,-20.185764888,71.496261064,180235336.0,0.0094697877,SAM
1516,Q1 2017,29088656565,10.592666249859205,418723348834.0,-0.017649383275276792,1795143946560.0,161.3926392603,32.5454238285,180235336.0,0.0225875148,SAM
1517,Q2 2017,23397816685,-0.5885474030280277,529617180168.0,-0.07056879199179215,1588532068710.0,129.8181433468,73.2395112607,241785703.0,0.008867755,SAM
1518,Q3 2017,-3797755092,0.8601645059896684,577170942094.0,0.8145322854896152,2127714186400.0,-15.7061831762,47.2295039473,241785703.0,0.0183456912,SAM
1519,Q4 2017,61162142633,17.811154526949935,703567343281.0,0.3618773734990589,1786796345170.0,252.9601290487,16.3653770396,241785703.0,0.0442820727,SAM
1520,Q1 2018,43019412567,0.4789068196006597,434738389874.0,0.038247308359078525,1692499921000.0,177.9237235007,13.6732736641,241785703.0,0.0493505989,SAM
1521,Q2 2018,4496629210,-0.8078184272260445,612283317751.0,0.1560865860823802,1801303487350.0,18.5975810571,17.1748294612,241785703.0,0.0414417874,SAM
1522,Q3 2018,150747493,1.0396938426381288,591457154449.0,0.024752133749438306,1810493632010.0,0.6234756279,16.6361426171,249036263.0,0.0426052231,SAM
1523,Q4 2018,56059754353,-0.08342396228033727,1041770349184.0,0.48069741885095435,1830416533050.0,225.104069842,18.4691908108,249036263.0,0.040227894,SAM
1524,Q1 2019,10633609356,-0.7528183505658328,519415201758.0,0.1947764767416603,1992290104000.0,42.6990400029,27.9264007143,249036263.0,0.0275121715,SAM
1525,Q2 2019,463938792,-0.896825206096991,670031163490.0,0.09431556285269325,2052036320000.0,1.8629366921,30.4872347391,256504540.0,0.0258155055,SAM
1526,Q3 2019,10217054688,66.77595092742273,518539495548.0,-0.12328476940807304,2475268811000.0,39.8314305146,31.9908158326,256504540.0,0.0294871794,SAM
1527,Q4 2019,54854812989,-0.0214938752034599,1200060267247.0,0.15194319764138578,2359841768000.0,213.8551348409,29.4865679358,256504540.0,0.028877832,SAM
1528,Q1 2020,175453539,-0.9835000954872392,491817959322.0,-0.05313137224824196,2872850848000.0,0.6840172848,43.7193084968,256504540.0,0.0247552915,SAM
1529,Q2 2020,5384183999,10.605375734564573,315255661019.0,-0.529491047286631,2462443584000.0,20.9905992268,34.8632465994,256504540.0,0.026443889,SAM
1530,Q3 2020,41041776534,3.0169870659695937,526223135700.0,0.014817849398105766,3919968528000.0,160.0040940172,28.8608740641,349997190.0,0.0376424075,SAM
1531,Q4 2020,46527874381,-0.15179959887329844,592343447915.0,-0.5064052497347769,3709970214000.0,181.392011155,29.3547640968,349997190.0,0.034052563,SAM
1532,Q1 2021,7586842573,42.241319703445825,447376057558.0,-0.09036250287660455,3247973923200.0,34.3796969688,24.9984472012,349997190.0,0.0340658932,SAM
1533,Q2 2021,2381343892,-0.5577149866270756,456234119825.0,0.4471877153619247,7227441973500.0,6.906716686,63.4323123872,349997190.0,0.0301349098,SAM
1534,Q3 2021,48653648073,0.1854664242590508,383288948348.0,-0.2716227730311858,7051314154500.0,162.3872023184,62.1976536818,365353065.0,0.0294989309,SAM
1535,Q4 2021,95446801791,1.05138968974642,620594455213.0,0.047693626725240586,4913998724250.0,263.1156740045,31.6125417215,365353065.0,0.0400992041,SAM
1536,Q1 2022,3765723778,-0.5036507293031978,492944676081.0,0.10185752624254431,4420772086500.0,10.3070813926,29.4232620882,365353065.0,0.0386780672,SAM
1537,Q2 2022,29059884467,11.203144856408668,550011301305.0,0.2055461821136275,3153727652100.0,79.5391834663,17.8251168076,379967187.0,0.0450264477,SAM
1538,Q3 2022,5726752429,-0.8822955183050699,546031966266.0,0.42459616594590804,2416551775560.0,15.0719491371,18.034081192,379960971.0,0.0338228839,SAM
1539,Q4 2022,-35604322115,-1.3730279218046806,535399100710.0,-0.13728023798369146,2310162703680.0,-93.7052087779,836.0585739267,379960971.0,0.0007454239,SAM
1540,Q1 2023,8069469353,1.1428734099253948,439256042416.0,-0.10891411606640003,2963695573800.0,21.2376269377,408.6850241315,379960971.0,0.0018364572,SAM
1541,Q2 2023,1072411765,-0.9630964890373939,493088932619.0,-0.10349308923460576,2450748262950.0,2.8224261144,-112.1429430662,379960971.0,-0.0052686567,SAM
1542,Q3 2023,6469940968,0.12977486773071048,523777333940.0,-0.04075701369314821,2386154897880.0,-119.3525019092,-119.3525019092,379960971.0,0.15401551074723246,SAM
1543,Q4 2016,100778298349,-0.11475151357036546,1196160083013.0,0.0660176288137831,6912039716400.0,357.9427538422,23.1112028412,253188268.0,0.1093656696,SBT
1544,Q1 2017,83474036924,0.8062271259083802,1138147360892.0,-0.08321372042700911,10241465440600.0,338.0159553593,29.8911296766,253188268.0,0.1176454643,SBT
1545,Q2 2017,29757436650,-0.6203978743639745,1267430433069.0,0.23574657021214793,11112522526350.0,119.0060274756,17.754099238,557018673.0,0.0976844094,SBT
1546,Q3 2017,87152873670,0.1507602641305412,1565534948555.0,0.7267567606795688,11391031862850.0,320.2541793187,15.8298815224,557018673.0,0.0759963176,SBT
1547,Q4 2017,174069009964,0.7272469650280342,3915094021129.0,2.2730518905691075,10082037981300.0,636.5809692658,23.9897187323,557018673.0,0.0750986257,SBT
1548,Q1 2018,141568222436,0.695955145489041,2745148128474.0,1.4119443780307548,8323018586400.0,403.2258240966,12.6682530148,495417773.0,0.0717439268,SBT
1549,Q2 2018,148357721988,3.9855679349316535,2095885625642.0,0.6536494398094497,10205606123800.0,405.9635943676,18.5507012024,495417773.0,0.0813168755,SBT
1550,Q3 2018,37902949417,-0.5650981107000829,2525806562997.0,0.6133824194268787,10476536057400.0,76.3680665883,22.3974009007,525139652.0,0.0760868317,SBT
1551,Q4 2018,-23011279972,-1.1321963052283637,2785888529972.0,-0.2884235946985942,9557541666400.0,-43.1126927285,34.4669099492,525139652.0,0.04799661,SBT
1552,Q1 2019,288995944456,1.0413899354189389,2519351620453.0,-0.08225294135457746,8743575205800.0,527.6280516194,19.5982893591,525139652.0,0.0741550211,SBT
1553,Q2 2019,-24773782220,-1.1669868065378075,2701286034565.0,0.28885183500295114,11497850626500.0,-46.5387046718,36.0233256448,608351885.0,0.0462860504,SBT
1554,Q3 2019,37812489878,-0.00238660949586756,3183954849526.0,0.26056955278003274,11315345061000.0,72.0046367361,36.3923762311,608351885.0,0.0445506708,SBT
1555,Q4 2019,19862640767,1.863169749408497,2973234275096.0,0.06724811244543331,8364838418750.0,36.3570974356,25.9860477356,608351885.0,0.0484620923,SBT
1556,Q1 2020,73489314605,-0.7457081456857992,2980904735797.0,0.18320313512292064,8212750447500.0,134.5167645587,77.5866496748,608351885.0,0.014227377,SBT
1557,Q2 2020,233094556528,10.40892086876511,3785363191019.0,0.4013189060996918,8821102332500.0,410.8442336422,23.9258050998,608351885.0,0.048410023,SBT
1558,Q3 2020,98662828320,1.6092655796624449,3659949863305.0,0.1494980413588032,11497850640000.0,167.6829163505,25.9271928571,638769480.0,0.0557835493,SBT
1561,Q4 2020,138207844779,5.958180757546598,3855283050904.0,0.2966630592133613,12679574178000.0,226.6159250841,23.331434639,638769480.0,0.0711750107,SBT
1562,Q1 2021,192008908513,1.612745941978567,3188755486959.0,0.06972740479290333,11849173854000.0,315.0089399314,17.2936242053,638769480.0,0.0853354091,SBT
1563,Q2 2021,172960331952,-0.25798210593895404,4180174603744.0,0.10429948007676347,14316769016000.0,319.4167559089,22.9438313452,650762228.0,0.0793863348,SBT
1564,Q3 2021,195117749550,0.9776216927124881,4318953453501.0,0.1800580922714903,14707226352800.0,311.0305834749,20.5342408779,650762228.0,0.0855950946,SBT
1565,Q4 2021,214818775764,0.554316805297876,5004339787107.0,0.2980473083379871,12364482332000.0,333.7250766578,14.8890364037,650762228.0,0.0930712437,SBT
1566,Q1 2022,205187896328,0.06863737686477038,3534409387112.0,0.10839774374881203,12266867997800.0,317.2854876831,15.4682064356,650762228.0,0.0931584815,SBT
1567,Q2 2022,212995645636,0.2314710733505681,5510132522467.0,0.3181584610202203,8785290078000.0,257.6854096986,10.5918801573,650762228.0,0.0908734,SBT
1568,Q3 2022,225868733478,0.15760218636654524,5323977654436.0,0.23270086416891445,9693915307200.0,325.0845815872,11.6491509271,673188563.0,0.0978858143,SBT
1569,Q4 2022,103547854050,-0.5179757743161254,6981132221733.0,0.3950156301774185,11444205571000.0,149.0326274459,15.97602097,673188563.0,0.0836898972,SBT
1570,Q1 2023,149389092836,-0.27194003394237093,5721411106007.0,0.6187743069237432,12514466781700.0,215.0102406406,18.6176259359,740500993.0,0.0757304437,SBT
1571,Q2 2023,66672792232,-0.6869757969327653,6845658326605.0,0.24237634915177278,10663214299200.0,97.9847540466,19.280596077,740500993.0,0.0595971681,SBT
1572,Q3 2023,194787957703,-0.1376054812740486,6375572129283.0,0.19752045239536256,10292963802700.0,255.5895647632,20.5937184339,740500993.0,0.0544861666,SBT
1601,Q4 2016,11076131898,-0.9017629254787938,18300322560.0,-0.952645186285257,2703844962000.0,111.8333535067,15.2519784238,99041940.0,0.0858478665,SJS
1602,Q1 2017,2426037205,-0.838212599266526,10344783581.0,-0.34969457375699614,2703844962000.0,24.495182873,16.4667940301,99041940.0,0.0788617958,SJS
1603,Q2 2017,11208147658,-0.9245160629332123,17416349678.0,-0.9631463103870948,3119821110000.0,113.1662886227,115.8778393264,99041940.0,0.0131055246,SJS
1604,Q3 2017,22000427526,8.941901985128688,16872830225.0,0.04509516220373543,2852407872000.0,222.1336484137,61.0650154165,99041940.0,0.0230686213,SJS
1605,Q4 2017,111244275738,9.043603377284375,-1025233541.0,-1.0560227032960012,2505744560000.0,1123.2098469731,16.761166847,113897480.0,0.0712643826,SJS
1606,Q1 2018,50871978637,19.96916672677326,18071552035.0,0.7469241278465756,513.6435736672,513.6435736672,0.0309464042,0.0309464042,0.0926158548,SJS
1607,Q2 2018,2909789974,-0.7403861848730116,12997430530.0,-0.25372246364471507,2198503829750.0,29.09789974,113897480.0,113897480.0,0.0866504774,SJS
1608,Q3 2018,10075231727,-0.5420438209624272,92931946750.0,4.50778651303593,100.75231727,100.75231727,0.0415971392,0.0415971392,0.0791685735,SJS
1609,Q4 2018,47191046985,-0.5757889862473168,345524184487.0,338.01997707759347,2141272624000.0,471.91046985,19.7037721924,113897480.0,0.0502085865,SJS
1610,Q1 2019,8418763435,-0.8345107923740772,77992477237.0,3.315759769052952,1936257160000.0,73.9156243794,28.2273156757,113897480.0,0.0311745435,SJS
1611,Q2 2019,6775201198,1.3284158851803094,118953266268.0,8.15206017015734,1651513460000.0,59.4853663145,22.7918863333,113897480.0,0.0331252399,SJS
1612,Q3 2019,5065720558,-0.4972105163174874,47232199049.0,-0.49175498092102543,1981816152000.0,44.4763534297,29.3815454935,113897480.0,0.0310357117,SJS
1613,Q4 2019,78991171958,0.6738592806196457,476996950156.0,0.38050235431189194,2072934136000.0,693.5319944329,19.9370396651,113897480.0,0.0457716425,SJS
1614,Q1 2020,6663217460,-0.2085277711571664,40633742963.0,-0.4790043296159958,2232390608000.0,58.5021639739,22.8973065178,113897480.0,0.0450538285,SJS
1615,Q2 2020,14415521974,1.1276891346422862,47283015059.0,-0.6025076356249685,2739234394000.0,126.5663675776,26.0541678991,113897480.0,0.0486507085,SJS
1616,Q3 2020,9558706581,0.8869391770741255,121105984180.0,1.5640555938198277,3940852808000.0,83.9241737399,35.947129471,113897480.0,0.0507725843,SJS
1617,Q4 2020,6984285144,-0.9115814467506118,926182763362.0,0.9416953568761719,5273453324000.0,61.3210955799,173.9830060192,113897480.0,0.0175851472,SJS
1618,Q1 2021,20080885071,2.0136919876242487,159182596594.0,2.917497749073902,7152761744000.0,176.3075028267,140.1413026872,113897480.0,0.0240777965,SJS
1619,Q2 2021,14972741864,0.03865415980115102,182436425645.0,2.858392393491719,7858926120000.0,136.0479597345,152.3140287891,113897480.0,0.0245637425,SJS
1620,Q3 2021,13156636306,0.37640340714628323,184791040189.0,0.5258621730396478,9419321596000.0,115.5135186775,170.6559291381,113897480.0,0.0259831459,SJS
1621,Q4 2021,505387776,-0.9276392979982836,220243055982.0,-0.7622034605972066,9168747140000.0,4.4372375237,141.5398843556,113897480.0,0.0229353569,SJS
1622,Q1 2022,11539743969,-0.4253368848933242,192473900996.0,0.20913909632288807,7961433852000.0,101.3174187911,198.1703354402,113897480.0,0.0188723207,SJS
1623,Q2 2022,7326931224,-0.5106486647167379,44951052462.0,-0.7536070315833227,6947746280000.0,64.3294826358,213.5871859266,113897480.0,0.0147482784,SJS
1624,Q3 2022,2586911701,-0.8033759054493089,130604925948.0,-0.2932291207711137,5341791812000.0,22.7127410183,243.2611980421,113897480.0,0.009632914,SJS
1625,Q4 2022,96781927297,190.5003327998974,11613462434.0,-0.9472697907218053,4726745420000.0,849.7324624964,39.492588646,113897480.0,0.0497282801,SJS
1626,Q1 2023,12421352631,0.07639759290746186,54393279842.0,-0.7173991925111426,6514935856000.0,109.0578257063,54.6932700519,113897480.0,0.048184118,SJS
1627,Q2 2023,56757458859,6.746416217622736,18587971509.0,-0.5864841757662159,6947746280000.0,507.5285507495,38.7885285441,113897480.0,0.0674460631,SJS
1628,Q3 2023,35442808325,12.700818745107991,173242368384.0,0.3264612121366386,7175541240000.0,311.1816725445,35.6276805592,113897480.0,0.0785239474,SJS
1629,Q4 2016,102569981622,-0.599443096376305,628816411789.0,0.4952249096695241,10727610975000.0,191.9075714046,12.2371218702,489845250.0,0.1201371207,SSI
1630,Q1 2017,294619407907,0.5360240222095144,545186538325.0,0.23785915770755867,12882930075000.0,613.73284914,12.6870050135,489845250.0,0.12753487,SSI
1631,Q2 2017,304323984153,0.1848273747438198,694633296018.0,0.07137667446168902,11192963962500.0,630.740266672,10.5416742558,489845250.0,0.1333772101,SSI
1632,Q3 2017,217030606183,-0.4066504112116118,632043005075.0,-0.1319650328824058,18244501713000.0,447.5160710844,19.6398227134,499849362.0,0.1100824878,SSI
1633,Q4 2017,345878987569,2.372126835740928,1026214967203.0,0.6319786633484806,17394704901600.0,709.2489006272,14.9779846639,499847842.0,0.1348764036,SSI
1634,Q1 2018,416000072684,0.4119914083029968,1025206139911.0,0.880468551297662,14670534162700.0,849.512351861,11.2574509301,499847842.0,0.1465644928,SSI
1635,Q2 2018,301913007785,-0.007922400118118435,895318406169.0,0.2889079911680474,13727184075000.0,613.4005034272,10.6074895565,499170330.0,0.1448212448,SSI
1636,Q3 2018,378556837301,0.7442555405379149,874216556126.0,0.3831599259962746,13289345012700.0,765.1859941984,9.0165073772,509170307.0,0.1602787869,SSI
1637,Q4 2018,208460262795,-0.3973028998952592,878096956538.0,-0.144334291935639,13136593430400.0,419.1592682356,10.0845571995,509170288.0,0.1428228805,SSI
