,quarter,cash_cycle,net_profit,profit_growth_(%),revenue,revenue_growth_(%),market_capital,eps_(vnd),p/e,p/b,p/s,p/cash_flow,outstanding_share,ev/ebitda,bvps_(vnd),cash_ratio,dept/equity,roe_(%),roa_(%),days_sales_outstanding,days_inventory_outstanding,quick_ratio,days_payable_outstanding,gross_profit_margin_(%),ebit_margin_(%),net_profit_margin_(%),current_ratio,asset_turnover,(st_+_lt_borrowings)/equity,financial_leverage,roic_(%),interest_coverage,fixed_asset_turnover,symbol,net_interest_income,net_interest_income_growth_(%)
1198,Q2 2022,2093.0511740503,110659019487,1.3542645716683976,1240687933919.0,2.0957332747328774,10071322341900.0,297.1510335306,12.7227417455,1.1644755218,1.5743628861,10.9329219806,382940013.0,12.2226865745,22585.2750946504,0.4780468087,0.9450737953,0.0875975277,0.0320398859,59.4871261457,2122.7185047943,0.7971240558,89.1544568897,0.4524549812,0.2041906287,0.0891916625,2.9500841535,0.0514022342,0.3477259801,2.7340149672,0.0705528976,5.3712467755,17.0078693624,NLG,,
1199,Q3 2022,2758.2085254268,7906518432,-0.973391590057216,881714640535.0,4.841446994718339,10658228325000.0,20.6497246315,22.1165149422,1.2312039225,1.4952932403,4.6751740345,384080300.0,11.3717707174,22538.9145480594,0.4761139909,0.9754429505,0.0548601884,0.0197125849,88.4808818795,2773.4556326417,0.7879276413,103.7279890944,0.4061312025,0.1029039208,0.0089672078,2.855113091,0.0350114678,0.3556501265,2.783003278,0.0788969476,2.343954914,12.4427245201,NLG,,
1200,Q4 2022,1690.0348826538,437077771375,0.2094724026257022,1629030474887.0,-0.6312776185491896,11560817030000.0,1140.6946589227,20.7332446287,1.2859626995,2.6644940244,-11.1887526125,384080300.0,19.0953282742,23406.5887072781,0.4263128747,1.034414568,0.0633920504,0.0220551421,59.3452701293,1716.4756800045,0.8296239814,85.78606748,0.4999301801,0.2633236579,0.2683054603,2.6538625626,0.061923715,0.3889788553,2.8742526403,0.0478168331,15.4199166805,14.5298312628,NLG,,
1201,Q1 2023,17785.0526016369,6809504466,9.801859275173335,235132891025.0,-0.5997113699692707,14403011250000.0,17.7583744074,25.5656874298,1.6103531255,3.6128867465,-16.2685136554,384080300.0,25.9731834638,23286.8179066877,0.3876416011,1.0883709962,0.0638433119,0.0214841205,512.473984015,18238.4291743454,0.7583840608,965.8505567235,0.6791187219,-0.079657219,0.0289602379,2.6934139054,0.0086521404,0.4293317678,2.9716511685,0.041973164,-0.2447291574,1.5378427674,NLG,,
1202,Q2 2023,3612.3496697121,120809108506,0.0917240100811883,953347465831.0,-0.2315976969167167,12981914140000.0,314.8190796537,21.2102789187,1.3476686764,3.2861315392,-8.1791266393,384080300.0,22.1828159125,23485.0008426988,0.2679302975,1.0517387977,0.0643177177,0.021433581,125.1212161839,3670.3625691634,0.6596476413,183.1341156352,0.588228722,0.3257394092,0.1267209625,2.7529348056,0.0351485322,0.3837386695,3.0007919737,0.044545856,4.1671765596,6.293305023,NLG,,
1203,Q3 2023,7090.3150113049,66309940842,7.386743345038471,356979949380.0,-0.5951298379673106,14236766427000.0,172.6638194121,22.5219393263,1.5668191036,4.484740202,-6.78648617,384777471.0,29.340737537,23614.723560585,0.2752694055,1.1085820203,0.0700329152,0.0231785981,331.0692784771,7185.7590964202,0.627572616,426.5133635924,0.4195456669,-0.1333099984,0.1857525639,2.5118908002,0.0130900671,0.4311376797,3.0214474069,0.0363155978,-0.7188684543,2.4230692875,NLG,,
1204,Q4 2016,22.3870163284,225330953611,-0.4993841942814857,3522126023759.0,1.061771978565382,8837794090300.0,790.9789897099,8.0694994711,1.7895944076,1.1070354168,4.1860712121,287876029.0,6.1244957142,17154.7250421326,0.3245005645,1.6444103632,0.2216155186,0.0909198072,61.4763224227,6.5616797109,1.16205089,45.6509858052,0.0687243927,0.0635872035,0.0639758351,1.2335763408,0.2891410621,0.9661449052,2.437483376,0.126628096,5.9227997011,0.5016189875,NT2,,
1205,Q1 2017,23.2915896715,266361660207,-0.1640643873499855,1769316263556.0,0.27544487698028836,8060528812000.0,934.0527144363,7.7278896135,1.5486783151,0.9635557318,4.4142608852,287876029.0,5.9395921357,18079.9328863988,0.3948452879,1.3025382217,0.2059622139,0.0864285728,155.2426122322,15.6930360222,1.2776822691,147.6440585829,0.2202736902,0.2032025761,0.150544968,1.4062736373,0.1417487542,0.8651752197,2.3830338436,0.1210397971,10.159588049,0.2583302488,NT2,,
1206,Q2 2017,34.5080184746,189953835321,-0.4958235204683596,1780650421119.0,0.1385433081795796,8233254429400.0,666.1127407048,9.6612120459,1.6687110887,0.9593544603,4.3272148469,287876029.0,6.2597352196,17138.976419756,0.2790390255,1.0663023958,0.1701983521,0.072745272,104.5811115395,16.3497415112,1.052536141,86.4228345761,0.2252371356,0.2122398753,0.1066766576,1.3949972849,0.1605698809,0.8366145765,2.3396483016,0.1231921003,12.9288123258,0.2666663588,NT2,,
1207,Q3 2017,56.4952985896,34340929773,-0.791592533802625,1137327985305.0,-0.24679512520869232,10248386632400.0,120.1042447695,14.2548042973,2.1896552543,1.2483690402,5.3898371207,287876029.0,7.4365736772,16258.2671085025,0.5041633021,1.1467569952,0.1451756445,0.0633523876,92.1989520192,25.0799984359,0.9667839803,60.7836518655,0.1414496594,0.1248951814,0.0301943944,1.3030867713,0.1123701005,0.8972291861,2.2915575879,0.1183341575,5.0393364909,0.1747977102,NT2,,
1208,Q4 2017,29.507945367,319756697031,0.41905358277146354,2073835248886.0,-0.4111978859084966,9284001935250.0,1115.3290678978,11.4393069162,1.8623045882,1.3731435495,5.1936854617,287876029.0,6.2856140815,17317.2531522171,0.0639093858,0.9987293431,0.1636845462,0.0768330684,54.9101335867,15.0000377277,0.8499574127,40.4022259474,0.2126548116,0.1925218185,0.1541861617,1.3577250309,0.2072621031,0.741746815,2.1303918957,0.1407852301,14.5075984369,0.3273950968,NT2,,
1209,Q1 2018,40.3107566427,235066465565,-0.11749136350058521,2021490954597.0,0.14252663372582994,7715077577200.0,817.738074895,9.9023232594,1.4779025189,1.1000630953,4.4734940258,287876029.0,5.7372512568,18133.807647503,0.0921721245,1.0788097607,0.1572405076,0.0759029567,91.0710386658,13.9856051323,0.9708505027,64.7458871554,0.179716621,0.1692581051,0.1162837088,1.454891622,0.1942238272,0.7208125929,2.0715992417,0.1416985667,13.2998260157,0.3280883564,NT2,,
1210,Q2 2018,44.344240837,268586563361,0.413957043336976,2008182601290.0,0.12778037590781785,7427201548200.0,932.9938456286,8.658928441,2.0270419485,1.0257380139,4.7243313822,287876029.0,5.4474340452,12727.9063068707,0.1806652402,1.7303237809,0.1849603572,0.0839537493,108.7795444684,13.2901682502,0.791563965,77.7254718816,0.1300063298,0.1132521848,0.1337460862,0.8539805195,0.1925755036,0.8607009705,2.2031220613,0.1331859724,8.9806352987,0.3352801532,NT2,,
1211,Q3 2018,48.6118620326,24978185737,-0.27264095928355747,1621099237233.0,0.425357731611841,8074922613450.0,86.767160933,9.5179604779,2.1888969758,1.0453504656,4.5161279928,287876029.0,6.2509806999,12814.6734678037,0.0798570652,1.2253732424,0.1932699808,0.086948044,107.5617297625,15.646800246,0.7396627203,74.5966679759,0.0816262865,0.0696173952,0.0154081781,0.8554726324,0.1780102175,0.8681612891,2.2228214908,0.1379034841,4.3906188735,0.2787062651,NT2,,
1212,Q4 2018,35.5402166914,253547910238,-0.20705989087253157,2018956367577.0,-0.02646250773222185,7700683775750.0,880.7538130867,9.8454288568,2.0906024267,1.0040359463,5.0661655361,287876029.0,6.3026813341,12795.3548981496,0.018227786,1.4032210272,0.1924548966,0.0825131415,85.7552521725,13.2550558299,0.7237507077,63.470091311,0.1280765703,0.1146279569,0.1255836502,0.7970346474,0.2366647418,0.8005576064,2.3324150931,0.1246544303,8.2623923408,0.3575907462,NT2,,
1213,Q1 2019,43.2572328323,178435306477,-0.24091551702997166,1888944514014.0,-0.06556865381048622,7643108569950.0,619.8338468709,10.5342567688,1.9790999966,1.0140537723,4.7775164766,287876029.0,7.0147992906,13415.1887450205,0.0521619084,1.2246801224,0.1947975291,0.0813911787,111.7552232037,13.6141796316,0.7983879147,82.112170003,0.0992866922,0.090286826,0.0944629687,0.8784973068,0.2165752084,0.6730974695,2.3933494045,0.1107726183,7.2495426804,0.3449102816,NT2,,
1214,Q2 2019,32.5607700198,208210165077,-0.22479307054109665,2125875436732.0,0.0586066403355937,6606754865550.0,723.2632942738,9.9324071985,1.6323900183,0.8630780236,3.9336182854,287876029.0,5.877413737,14059.1401213159,0.0762658737,0.960119355,0.1741089153,0.0792190868,85.975941314,12.7170795041,0.7373874167,66.1322507983,0.1473378541,0.1365887969,0.0979409054,0.8280807974,0.2572968993,0.5990915708,2.1978152274,0.1217357659,12.3123316664,0.4006184348,NT2,,
1215,Q3 2019,42.1174699864,161819234695,5.478422268087244,1745527940040.0,0.07675575927071755,5268131330700.0,562.1143075271,6.5686389745,1.251602596,0.6771982629,4.0311644661,287876029.0,4.6377949571,14621.254428843,0.1605394409,0.9862470949,0.203017961,0.095089201,101.1142164695,15.0114977719,0.8700095363,74.008244255,0.1027081349,0.0880804714,0.0927050384,0.9545453997,0.2142606461,0.5642817588,2.135026468,0.1294219371,7.1986574065,0.3399121189,NT2,,
1216,Q4 2019,52.6083503233,210818169545,-0.16852728406592074,1893344434991.0,-0.06221626906021254,5440856948100.0,732.3227650365,7.2143572416,1.3183760215,0.7108800193,2.8375063645,287876029.0,4.6336445267,14335.8189861234,0.1534402756,0.8306651797,0.1868962579,0.0935958671,82.9120671024,15.937420041,0.6512334608,46.2411368201,0.1554656594,0.1441547353,0.1113469719,0.8235127417,0.2377866715,0.4458106881,1.9968430626,0.1392763647,14.1048521284,0.3815370641,NT2,,
1217,Q1 2020,91.9022788931,179164829416,0.004088445013509892,1723428997191.0,-0.08762328146488546,6621148667000.0,622.3680034714,8.7118955928,1.5376195,0.8842137193,4.9247944237,287876029.0,5.1361716948,14958.1869895947,0.02129856,0.7592066628,0.1820982994,0.0967145223,87.5928973316,18.4420049646,0.7806039981,14.1326234031,0.1419204579,0.1324354051,0.1039583468,0.9510044037,0.2276697521,0.4295155747,1.8828433942,0.1501301347,17.8647259055,0.3598252603,NT2,,
1218,Q2 2020,97.8387344775,248860612779,0.19523757491362972,1875450360744.0,-0.11779856508101233,6707511475700.0,864.4714658719,8.3774481426,1.4799902895,0.9267396456,5.2396340309,287876029.0,4.8432166412,15743.3465374882,0.047931289,0.6451759584,0.1864239911,0.1034574702,100.0271628378,17.6781731896,0.8251804088,19.8666015499,0.1590153582,0.148135075,0.1326937881,0.9339729407,0.2495363435,0.2880659639,1.801938427,0.1519640015,23.5734906755,0.4062243048,NT2,,
1219,Q3 2020,118.0600690428,-5939520440,-1.0367046627750707,1152579068619.0,-0.3396960070472502,6966599901800.0,-20.6322160988,11.0073548229,1.7015036267,1.0484283803,4.1361988994,287876029.0,5.3446159351,14222.7143213894,0.0803066991,0.6693626946,0.1483542972,0.0860190364,140.5094380029,26.4088966537,0.6414595075,48.8582656138,0.0589094204,0.0348771951,-0.0051532434,0.8161534555,0.1612996104,0.3258701737,1.7246682052,0.1400568686,5.7024980234,0.259351199,NT2,,
1220,Q4 2020,73.8144695085,203158197007,-0.03633449884576931,1330790024282.0,-0.2971220662825008,6031002807550.0,705.7141843755,9.6458369245,1.4033627178,0.9915745561,4.9340481363,287876029.0,4.7558547572,14928.4285057649,0.0296163074,0.4848788312,0.1451511658,0.0885370208,95.5402767559,27.5957583677,0.7443334272,49.3215656151,0.2134514284,0.1979975988,0.1526598436,0.9051827343,0.2013858042,0.1803034735,1.6394403659,0.1439926648,39.4970667605,0.311588918,NT2,,
1221,Q1 2021,68.9297731497,114915922521,-0.3586022273703142,1649693734539.0,-0.042784044351220955,5368887940850.0,399.1854511825,9.5702919157,1.3016821961,0.8935468347,2.8274905076,287876029.0,4.1618923809,14327.6139569474,0.0222958819,0.6696907761,0.1316224029,0.081423883,95.9306768967,18.8829620098,0.8241343494,45.8838657568,0.0897325411,0.0758759802,0.0696589434,0.942039212,0.248670891,0.1247861977,1.6165085484,0.134747885,31.0944250744,0.4025613322,NT2,,
1222,Q2 2021,67.9056737397,24551467904,-0.9013445011252027,1615686834521.0,-0.13850727892363443,6390847843800.0,85.2848637286,18.9816225569,1.5484975803,1.1116935368,3.7483070871,287876029.0,5.9923701315,14336.4770356583,0.0003605309,0.6935196394,0.0809165478,0.0497091836,118.108467729,18.3167079188,0.7587971747,68.5195019081,0.0451186656,0.0324181545,0.0151956848,1.0163786927,0.232872663,0.1548322077,1.6277987694,0.096700801,9.6544964679,0.4115987776,NT2,,
1223,Q3 2021,72.4597080934,273219977572,47.00034301287799,1249646094002.0,0.08421723769398659,6621148667000.0,949.0890176618,10.7513133864,1.610016706,1.1326302245,6.2763436604,287876029.0,5.0869670207,14285.5660533201,0.0063790803,0.629190207,0.1478468748,0.0913803534,138.1220387839,29.729670618,0.6895437506,95.3920013085,0.2441113085,0.2296334284,0.2186378839,1.0840527513,0.1825717249,0.1495450901,1.6179284643,0.1516257157,44.0093433948,0.3329883345,NT2,,
1224,Q4 2021,71.0560315941,121101705043,-0.4039044113055043,1634556925614.0,0.22826057889627713,6649936269900.0,420.6731121854,12.457985009,1.5707618882,1.0813636686,6.1919485785,287876029.0,5.6480649179,14706.2391655055,0.000413172,0.5646508028,0.1286413059,0.0784978053,107.4511960564,18.8188504698,0.9334615476,55.2140149321,0.0916603673,0.0785370306,0.0740883986,1.079712771,0.2453541147,0.0496034824,1.6387885668,0.1276634409,29.3420871153,0.456396896,NT2,,
1225,Q1 2022,82.7450069591,159584379945,0.388705554844562,2006519243557.0,0.2162980325058417,7326444938050.0,554.3510534703,12.66548459,1.6760878352,1.1260350876,33.4879542017,287876029.0,5.9257292119,15184.1684339581,0.0210792163,0.6130714165,0.1373655024,0.0845561347,114.58970242,15.3499286541,1.1285559376,47.194624115,0.0922431004,0.083928679,0.0795329427,1.2603029354,0.2934568498,0.1346786202,1.6245480341,0.1346487412,79.5140241258,0.588284274,NT2,,
1226,Q2 2022,77.6749045337,365004191233,13.866898902347602,2687969254277.0,0.6636697142326458,7657502371400.0,1267.9214469538,8.3332429253,1.7238348383,1.0103990054,9.677346574,287876029.0,4.6073072592,15430.7126234119,0.0610254267,0.7559290196,0.2142064812,0.1304569649,114.2993144022,12.2335718026,1.2371126627,48.8579816711,0.1521692495,0.1441732241,0.1357918029,1.3327935029,0.3619902422,0.0450234229,1.6419704486,0.2069503047,79.1998748098,0.8298686431,NT2,,
1227,Q3 2022,98.6653700825,198978507621,-0.2717278238976343,2168333434606.0,0.7351580139476911,8190073025050.0,691.1951242074,9.6961947472,1.8388165483,0.9638352205,8.8934767902,287876029.0,5.3060174353,15471.9077476194,0.1386349288,0.6479409407,0.193057713,0.1172538827,148.5307520062,15.820679299,1.2164146182,65.6860612227,0.1948629144,0.0984397765,0.091765641,1.4634510349,0.2864380146,0.1415599923,1.6464931365,0.1877173456,520.8359966663,0.7070109297,NT2,,
1228,Q4 2022,116.809531376,159850337366,0.31996768591525104,1924869556238.0,0.1776093729589429,8463555252600.0,555.2749144181,9.5804713579,1.8343835358,0.9631147456,6.1178923137,287876029.0,5.3046603918,16027.1826620375,0.1357496364,0.6135754993,0.1976201145,0.1192366979,143.6123168528,14.8085644194,1.1641645465,41.6113498962,0.0337083856,0.0938790704,0.0830447637,1.609648901,0.2603867503,0.13665553,1.657376613,0.1906779596,22.7412962785,0.6648953818,NT2,,
1229,Q1 2023,105.4724471482,233821127603,0.46518805714936107,2182877997875.0,0.08789287961443372,8909763097550.0,812.2285430129,9.3037376478,1.9539867738,0.9939439044,5.4038592566,287876029.0,5.6175746802,15839.4112050504,0.0002557772,0.8482897871,0.2119905478,0.1235181827,149.3969657444,14.3921074687,1.1335823717,58.3166260649,0.1152805271,0.1060731674,0.1071159853,1.4828636626,0.2750500195,0.1425505245,1.7162699715,0.200831464,32.5775997185,0.8016078984,NT2,,
1230,Q2 2023,111.0119994781,144245272297,-0.6048120110354536,2182760155553.0,-0.18795196333445016,7153719320650.0,501.0673267867,9.5516546726,1.5063324413,0.8320961216,6.2019701081,287876029.0,4.8786855024,16231.4767503792,0.0613894539,0.9616352173,0.1610675966,0.0910350046,197.436105964,14.5950957709,1.2300382546,101.0192022568,0.0743312392,0.0662196176,0.0660838855,1.4838372777,0.2481276559,0.0750244872,1.7692930021,0.1498389567,29.3938414877,0.8554252905,NT2,,
1231,Q3 2023,249.1716726226,-123766904938,-1.6220114243380612,816425616407.0,-0.6234778270827385,7139325519200.0,-429.9312637038,17.2385087761,1.7335128276,1.0045578299,5.7660530517,287876029.0,7.3021272233,14306.2108369259,0.0175732014,0.9028705298,0.092214155,0.0503901782,455.4158121587,32.5362156467,0.8467839651,238.7803551828,-0.161843248,-0.1820025246,-0.1515960578,1.3335633573,0.0960339633,0.2248883819,1.8300025573,0.0795635406,-14.4148946405,0.3428115969,NT2,,
1232,Q4 2016,,112142770658,453496563339.0,,,0.0,0.0,0.0,0.0,,,400000000.0,,11789.194876935,,,,,,,,,,,,,,,,,,,OCB,453496563339.0,0.0
1233,Q1 2017,,194292371925,1.5711873545626402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCB,478262964594.0,0.27175227753095177
1234,Q2 2017,,201401387249,0.7913777389104608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCB,559546272047.0,0.45993825940686495
1235,Q3 2017,,237322138542,1.481766137124368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCB,647911393503.0,0.44899896313771387
1236,Q4 2017,,183807925521,0.6390528291971318,,,0.0,0.0,0.0,0.0,,,500000000.0,,12278.907982536,,,,,,,,,,,,,,,,,,,OCB,715423259916.0,0.5775715137695614
1237,Q1 2018,,494966738930,1.5475356238950295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OCB,775497307282.0,0.6214872668226021
1238,Q2 2018,,546011306846,1.7110603074990043,,,0.0,0.0,0.0,500000000.0,,,500000000.0,,,,,,,,,,,,,,,,,,,,,OCB,867125165774.0,0.5496934017660016
1239,Q3 2018,,435571041517,0.8353578144582369,,,0.0,0.0,0.0,500000000.0,,,500000000.0,,,,,,,,,,,,,,,,,,,,,OCB,833918156288.0,0.28708672921977063
1240,Q4 2018,,284540322852,0.5480307611626428,,,0.0,0.0,0.0,500000000.0,,,500000000.0,,,,,,,,,,,,,,,,,,,,,OCB,959428955103.0,0.341064805770572
1241,Q1 2019,,428545824842,-0.1341926817781457,,,0.0,0.0,0.0,500000000.0,,,500000000.0,,,,,,,,,,,,,,,,,,,,,OCB,898800904846.0,0.15899938840040637
1242,Q2 2019,,465453941750,-0.14753790642419945,,,0.0,0.0,0.0,500000000.0,,,500000000.0,,,,,,,,,,,,,,,,,,,,,OCB,996316638477.0,0.148988263519815
1243,Q3 2019,,659730504475,0.5146335306803247,,,0.0,0.0,0.0,500000000.0,,,500000000.0,,,,,,,,,,,,,,,,,,,,,OCB,1078197318711.0,0.29292942068842104
1244,Q4 2019,,1028942622872,2.6161575011890013,,,0.0,1559.1904555894,0.0,779616075.0,,,779616075.0,,0.2526244899,,,0.2526244899,0.0238306875,,,,,,,,,,,,,,,OCB,1141446036711.0,0.18971397583936736
1245,Q1 2020,,885522268857,1.0663420748142445,,,0.0,0.0,0.0,779616075.0,,,779616075.0,,,,,,,,,,,,,,,,,,,,,OCB,1180569493767.0,0.31349388657911736
1246,Q2 2020,,605696071240,0.30130184087113276,,,0.0,0.0,0.0,0.0,,,779616075.0,,19782.4444432652,,,,,,,,,,,,,,,,,,,OCB,1122849783208.0,0.1270009350886907
1247,Q3 2020,,517342466215,-0.21582758004089786,,,0.0,0.0,0.0,0.0,,,1095906343.0,,14513.8607225481,,,,,,,,,,,,,,,,,,,OCB,1087497356860.0,0.008625543754939333
1248,Q4 2020,,1526588178371,0.48364752750737866,,,27288067940700.0,1903.3413160842,7.7198943307,1.5650971214,,,1095906343.0,,15909.555809609,,,0.2311567036,0.0267349651,,,,,,,,,,,,,,,OCB,1590794548343.0,0.3936660141435749
1249,Q1 2021,,1011751779244,0.14254809260746484,,,31288126092650.0,862.2586696752,8.3056615995,1.6946045436,,,1095906343.0,,16847.5884874863,,,0.2178494541,0.0256823189,,,,,,,,,,,,,,,OCB,1366274076608.0,0.15730084829521362
1250,Q2 2021,,1107921561933,0.8291707913258017,,,36438884155800.0,1040.150705988,8.6863384893,1.8651259008,,,1369882863.0,,14261.77181337,,,0.2334449944,0.0271686814,,,,,,,,,,,,,,,OCB,1433890895140.0,0.27701043949383014
1251,Q3 2021,,885158417965,0.7109718914842399,,,38356720164000.0,651.0232157841,8.4013339503,1.8779191497,,,1369882863.0,,14910.1200682237,,,0.2389321084,0.0279837284,,,,,,,,,,,,,,,OCB,1354980097120.0,0.24596173827246798
1252,Q4 2021,,1400127208660,-0.08283895519611888,,,30959352703800.0,1022.078052421,8.1002803934,1.419827533,,,1369882863.0,,15917.4262189124,,,0.2196152827,0.0259295952,,,,,,,,,,,,,,,OCB,1531053458118.0,-0.03755424626469043
